gene	lung_mean_RNAi
HCP5	0.022155106
TSPAN9	-0.133569071
USP20	-0.032316449
USP19	-0.057948886
CEACAM7	-0.479778377
CD300C	-0.147627924
ME3	0.056163411
NMU	-0.128914336
FGL2	-0.133594278
EDDM3A	-0.013841754
CFHR4	0.008136806
CFHR3	-0.016773391
SMR3B	-0.153523786
CEACAM8	-0.043536182
ACTL7B	0.049104549
ACTL7A	-0.257617165
C1QL1	-0.048341063
WDR3	-0.663119118
NPFFR2	0.018706792
PROKR1	0.093001635
GPR83	-0.120156525
CEACAM4	-0.123359516
RAB10	-0.08430743
ZNF8-ERVK3-1	-0.332383405
PPARGC1A	-0.168187442
MALT1	-0.123309687
MMP24	-0.076545872
LYVE1	-0.155041132
OCLM	0.103067316
YIF1A	-0.040417134
CPSF4	-0.297259163
JTB	-0.080631106
ADCY3	-0.000245929
RUNDC3A	0.027900835
DHRS4	0.101452724
BRD8	-0.039446846
BLCAP	-0.04871912
MAN1A2	-0.028929805
TRAFD1	-0.067124461
TXNL4A	-0.536557694
PNPLA6	-0.016732608
SUGT1	-0.068106809
UTS2	-0.063925458
GADD45G	0.013767869
EDAR	-0.116674515
PAPOLA	-0.316661685
TCERG1	-0.591209977
MAGED2	-0.170501396
BTNL3	0.007813393
EHMT2	-0.182741192
COPS8	-0.833603816
RNPS1	-1.301864559
FASTK	-0.031206783
SUB1	0.06254633
SMPDL3A	0.046604961
DBF4	-0.330782357
SPIN1	-0.130581869
RALBP1	-0.111543429
ARHGAP27P1-BPTFP1-KPNA2P3	-0.26296905
SRSF8	0.006003425
APOBEC2	0.065119017
MORF4L1	0.040850575
PRDX3	-0.110685291
GPR75	-0.019343529
EHD1	0.157073436
AFG3L2	-1.115269514
POP1	0.030040005
UGT2A1	0.078066505
PRSS21	0.013887529
MSL3	0.047683003
C11orf58	0.030183276
KDELR1	0.042171146
SF3A3	-0.6157063
AP3M2	-0.059057307
STARD3	-0.177029298
HNRNPA0	-0.057631808
BTG3	0.001151275
CBX1	0.034553316
SEC61B	-0.455984223
TOMM34	-0.080685665
PDIA5	-6.17E-05
SERINC3	-0.015316887
OS9	-0.13188267
PNRC1	0.143153742
TMED2	-0.195207917
LMAN2	0.069160949
ERP29	0.007397511
MLLT11	-0.069965067
ACOT2	0.169202015
EBNA1BP2	-0.773573056
CKAP4	-0.013209327
HTD2	-0.076088299
YWHAQ	0.133868234
TMED10	-0.119610041
ASCC3	-0.000801238
ADIRF	-0.02395227
UQCR11	-0.21509572
CLP1	-0.466159875
FERMT2	-0.173417869
COPS6	-0.98522814
RAB32	-0.018287213
CCNI	-0.026343967
KCNQ1OT1	0.102208828
GCN1	-0.153677659
COPS5	-1.094037928
METAP2	-0.50391899
IMMT	-0.648760119
LILRB5	-0.021270328
SLC38A3	0.029505633
SF3B2	-1.576635994
SDS	-0.048387729
ILVBL	0.091752811
SLC27A5	0.160592972
SLC27A4	0.162471215
SLC27A3	0.121998311
PKD1P5-LOC105376752	0.04889558
PPIP5K1P1-CATSPER2	0.104552668
ANKRD20A4-ANKRD20A20P	-0.09094021
SLC27A2	0.080503264
KIF2C	0.018290167
SPINK5	0.092946103
LILRB4	-0.218832991
IL24	-0.03102805
C21orf59-TCP10L	-0.083918645
LOC110091777	0.047928857
CHAD	-0.043301471
GLIPR1	-0.073871774
TLK2	-0.102466248
LOC110117498-PIK3R3	-0.202706275
KLK11	0.046687099
TMSB15A	-0.011585654
KDELR2	-0.054118223
KDELR3	-0.140752791
ATF7	-0.072116239
SNRNP27	-0.610219256
TMED1	0.134727599
LIAS	-0.224127255
RCBTB2	0.080087771
RAB35	-0.209056403
TDRKH	-0.002437911
VAX1	-0.108098655
LILRA1	0.11833713
LILRA3	-0.066453611
LILRA2	-0.106863597
CHAT	-0.041226044
RBPMS	0.097308451
RAB31	-0.032784227
ADAP1	-0.159682725
DSTN	0.072691806
RIPK3	-0.174671274
GTF2A1L	-0.134006792
STON1	0.157476783
RCC1	-0.727112775
PIM2	-0.0501858
MID2	0.164401966
PAPD7	-0.200314716
UPK1A	0.044083829
SLC35D2	0.166763239
ADRM1	-0.11986
CHD1	-0.140187035
NUDT21	-0.288515715
OGFR	0.022849468
ZPBP	-0.03221425
DDX52	-0.20617754
ABHD2	-0.135398091
WWP1	-0.085964726
CHD2	-0.2711424
WWP2	-0.48691266
CNMD	0.064873741
DUS4L	0.021713852
SOX30	-0.096022173
CNTRL	0.015692157
UBE2C	-0.032290259
SNRNP35	-0.09349973
C10orf10	-0.04808121
CYB561D2	0.049199891
RAPGEF4	0.077576954
CHD3	-0.124780692
DUSP14	-0.092684516
TOPBP1	-0.486345671
TRIM31	0.03749196
STMN2	-0.028601254
HSF2BP	0.091578744
TRIOBP	-0.030395852
RER1	-0.113880867
CHD4	-0.752709772
DNAJB4	-0.104883054
KERA	-0.015999387
ESM1	-0.205462712
DIDO1	0.000612741
ADAM30	-0.116795931
ADAM29	0.01576589
AKR1C4	-0.050240383
WDR5	-0.71762677
ADAMTS13	-0.065924036
CACFD1	-0.202235111
ADAMTS8	-0.000458851
ADAMTS5	0.121025492
PRSS23	0.066828402
PTPN21	-0.053440525
ADCY5	-0.022486574
HNRNPUL1	-0.090139736
RPP14	-0.189697978
KRR1	-0.771845327
KATNA1	-0.035190206
PRDM7	-0.037449109
PRDM5	0.037935752
PRDM4	-0.027808058
CHEK1	-0.340423663
HIBADH	0.034540295
CIT	-0.323321867
FGFR1OP	-0.060272367
EMILIN1	0.017074721
BTN3A2	-0.024033253
BTN3A1	0.048118928
FOXN3	-0.130026959
BTN2A1	0.024962024
PTPRT	0.108498723
RCAN3	0.0314181
FAF1	-0.00139637
CD160	-0.12147981
KIF3A	-0.07591631
POLR3A	0.177495783
CLASRP	-2.46E-05
CHGA	0.051349883
ZWINT	-0.180471838
CAPN11	-0.017384104
CAPN10	0.033757381
KPTN	-0.013414531
CDC42EP1	-0.03371987
SLC7A9	-0.012119802
PWP1	-0.147792949
CHGB	0.090163055
CDC37	-0.396415681
IL1RAPL1	-0.045879708
PKIG	-0.198962171
KAT7	-0.308186383
DMC1	-0.143621993
PLA2G16	0.035590651
GLMN	0.014828149
HHLA2	-0.040239509
BVES	0.06159812
CORO1A	0.11165876
WDR45	-0.115104165
FICD	-0.072836383
AP4S1	0.088242903
LDB3	0.155748376
PTP4A3	-0.064391498
LSM6	-0.658782721
RABL2B	0.064802918
RABL2A	-0.218978666
CHI3L1	-0.058220997
ERLIN2	-0.054207217
ERG28	0.090771162
NUDT6	-0.051211081
NUDT4	-0.117514406
NUDT5	-0.059687173
NUDT3	0.009137553
SOX21	0.050979437
FSTL1	-0.082880439
PSIP1	0.079494898
WDHD1	-0.254354171
CHI3L2	-0.427034077
FAM107A	0.035413622
STRAP	-0.166750637
INSL6	0.093566682
ADAMTS7	0.057282565
ADAMTS6	0.027147714
BAZ2A	0.025462192
BAZ1A	-0.042704499
LZTS1	0.132937565
ZNF277	-0.157397635
CHIT1	0.06563585
WDR6	-0.152967386
SLC2A6	0.107980599
MAP4K5	0.032043067
MAP4K1	0.048201284
INMT	0.02932335
RASSF1	-0.218086574
PKP3	0.08636296
NISCH	0.004032163
CELF3	-0.049997263
CHKA	-0.107876936
CEP250	0.088647841
PTENP1	0.151852502
ABCB8	0.095864675
SEC23IP	0.064465514
WIF1	-0.108261003
SUPT16H	-0.673180257
ANXA10	0.017465569
ADCY6	-0.056244061
CHKB	-0.018337665
CHEK2	0.06572625
POLI	-0.062015612
KLK8	-0.081112497
MST1P2	0.20392666
CHM	-0.065046978
FZD10	-0.135108732
PLPBP	0.108550144
IRAK3	-0.027454112
AKAP13	-0.093273958
AKAP11	0.024598111
AKAP10	-0.077886521
AKAP2	-0.055184353
DDX20	-0.14567686
TREX2	-0.103285554
CHML	-0.319211145
DUSP10	-0.129470903
MRPL3	-0.165639301
MST1L	-0.234897316
RPL35	-1.178271465
GALNT6	0.04017518
GALNT5	0.12556676
RASSF8	0.050208016
CHN1	-0.110113047
PRAF2	0.132338667
SEC63	-0.003175325
HPS5	-0.132755258
PDCD10	0.193195193
RNF139	-0.030902866
RNF24	-0.069531414
CA5B	-0.03748819
EGLN2	-0.142776488
EGLN3	-0.288102035
CHN2	0.011920542
PADI2	0.020466961
BIRC8	-0.091869313
PMF1	-0.431824444
ZHX1	0.153833545
GPR176	-0.067181926
CAVIN3	-0.011971796
NXPH4	-0.057933495
PRRT2	-0.043654172
ERI2	-0.016568401
NXPH3	-0.037545852
SAT2	-0.000414577
DTD2	-0.013600485
GTF3C6	-0.281493361
GPR45	0.017512755
PTGDR2	-0.213633921
PACSIN2	0.072602416
MAN1B1	-0.010573155
SLC6A14	-0.278842227
HRH3	-0.153876862
SNX18	-0.08583139
DCTN3	-0.224173997
FILIP1L	0.090518428
XPOT	-0.000846262
MRAP2	0.103492716
CHP1	-0.093564546
RWDD2A	0.151823435
CMTM7	-0.076431646
SP140	-0.142533251
PXMP4	-0.08012027
DUSP12	-0.051990519
SNF8	0.16147418
DDX19B	-0.438867415
TUBA3E	-0.041697533
PRR4	0.142737789
RDH13	0.010241383
ATXN2L	0.019214869
USP18	-0.035297736
IL17F	-0.021076782
KLHL2	-0.050797878
STX1B	-0.073580785
SYNRG	0.019634859
TREX1	0.027751556
GLMP	-0.041991672
KLF12	-0.231708339
KLF8	-0.098236418
CHRM1	-0.044186871
SCN11A	-0.084446347
KRT71	0.044293781
POU6F2	0.114987753
FDX1L	-0.074254644
HOGA1	0.004237985
MGAT4B	0.117383292
CYP4F8	-0.140337998
PNKP	-0.255331387
WDR89	-0.148007426
L3HYPDH	0.08264706
B4GALT7	-0.286959183
TP53RK	0.003509371
SGF29	0.033848333
PHF21B	0.024510993
CHRM2	-0.033775071
VPS26B	-0.059050162
GLB1L3	-0.013908437
NACC1	-0.074347554
CFAP36	-0.165094429
MED8	-0.655433048
ADCY7	-0.006993849
LYST	0.073577048
RPUSD1	-0.103874891
PLCD3	-0.024861199
SLCO2B1	0.045713909
PTH2	-0.112598567
CHRM3	-0.08157008
MTFR2	0.01894761
LYPLA2	-0.065463625
CDCA5	-0.45870943
CD300A	-0.019268414
PARK7	-0.041769045
COPE	-0.381713658
RBPJL	-0.032974355
SAAL1	-0.045445976
IZUMO4	0.112236628
SCAMP4	-0.084648645
ADAT3	-0.02492929
GPR182	-0.081888558
CHST14	-0.017236188
ECD	-0.338743253
CHRM4	-0.102642528
MGAT4A	-0.124811463
CASC4	0.15515867
GPN1	-0.131742117
KIF12	0.060145351
SLC46A1	0.02549441
DDX42	-0.188192012
LARP4	0.01329423
VSIG4	-0.015680077
GLCCI1	-0.166910561
FKBP9	-0.027289579
STK38	0.090135325
CHRM5	-0.025231615
CTRC	-0.108551091
PHB2	-0.883548579
ACOT7	0.009339372
PDAP1	-0.227749872
TUSC2	-0.019752447
CBX3	-0.041970367
GABARAP	-0.033535945
U2AF2	-1.199279812
OIP5	-0.578011979
CHRNA1	0.020454925
EXOSC8	-0.204236454
TEX261	-0.165827678
RNF13	0.036338977
MGLL	-0.06616709
TWF2	-0.076649462
GABARAPL2	0.000359895
AZIN2	-0.064798674
TUBA3D	0.123487771
SYNPO	-0.023934075
HELQ	-0.012517889
CMTM1	0.000974771
CHRNA3	0.103183201
CYP2U1	-0.086179181
ADPRHL1	0.011537851
MFSD3	-0.037503336
SDSL	-0.198296625
CHRNA4	0.057674703
ODF3	0.149857898
CHRNA5	-0.177598313
HENMT1	-0.023263562
SLC35A4	0.063638115
ZNF257	-0.030169959
CHRNA7	-0.028251382
ADCY8	0.03205128
CHRNB1	-0.275304858
ZIM3	-0.151917018
TOE1	0.085092507
LINC00310	-0.2205448
BUD23	-0.240095532
TRIM9	-0.00060099
CHRNB2	-0.02925516
TXNRD3	-0.011776656
SIGLEC11	0.05743004
SLC2A13	0.138471572
CHRNB3	0.069336807
LACTB	-0.00926878
PALM2	0.003505217
CHRNB4	-0.141356575
EFHC1	-0.024959277
CHRND	0.018731981
CHRNE	-0.001752088
NLRP3	0.014493449
MAL2	-0.022973067
SLC22A9	0.015842163
CHRNG	-0.012325062
TIRAP	-0.328786566
ERMAP	-0.325605365
CHUK	0.018664122
CYGB	-0.042203712
CARD16	-0.025286726
PGLYRP2	-0.083574192
PGLYRP3	0.132122245
PKD1L2	-0.293592598
BTBD9	-0.069361942
LMTK3	-0.097767252
CSMD2	0.003096404
MBD6	-0.02262857
XKR4	-0.111138299
GPRIN1	-0.05497378
CSMD3	-0.080142132
SLC25A25	0.04696828
STK11IP	-0.144159263
KLHL32	-0.007925088
FMNL2	0.007170185
ELFN2	0.153818294
TMEM132B	0.095367129
SLITRK1	-0.011473865
ESCO1	0.087049659
TMEM200A	0.013376539
MYSM1	0.041182768
RNF157	-0.025279489
GALNT13	0.075123653
GNRHR2	0.054849258
SORCS1	0.06861705
KLHL29	0.020841412
ZBED9	0.081521117
RHPN1	0.074248082
LENG8	-0.073997417
PNMA5	0.208395917
PWWP2A	-0.093127997
SMYD4	-0.019698422
SLAMF6	0.016335461
OSBPL1A	-0.073842516
OSBPL5	-0.024377723
OSBPL6	-0.059091616
OSBPL7	0.001735589
OSBPL9	-0.004497576
OSBPL10	-0.010632698
OSBPL11	-0.043611238
C1QTNF1	-0.11014894
C1QTNF2	-0.0995853
C1QTNF3	0.083286649
CIDEA	0.035269814
C1QTNF6	-0.141381185
C1QTNF7	-0.037602231
FBXO32	-0.156676471
TMEM123	-0.243739051
EPB41L4A-AS1	0.057362017
GPRASP2	0.090918076
MRFAP1L1	-0.084576298
TSGA13	0.028291283
PTPMT1	-0.087293707
WDR31	-0.022072042
VASN	0.020494608
ZNF618	-0.147802002
ADCY9	-0.068171704
MB21D1	-0.065723275
SLC26A9	-0.03857046
NT5C3B	-0.153820261
HAUS1	-0.577386351
3-Mar	0.048520407
ZNF554	0.051574442
CKB	-0.198265875
ATG4A	0.092550714
KCTD12	-0.102219945
OMA1	0.002808578
DDIT4L	0.020930708
RAB42	0.052450003
SLC25A26	-0.020693174
FBXO17	-0.227302264
PCMTD1	0.050439711
CIRBP	-0.041859331
GPR146	-0.040423476
FCRL1	0.110148537
FCRL3	-0.209669393
GBP4	0.108169022
GBP5	0.035140334
CISH	-0.009497713
UHRF2	0.010554317
TBCB	-0.038762087
ZNF689	-0.07560491
FCHO2	-0.086740543
ARHGEF25	0.004362973
ZNF501	-0.022828601
SLC5A11	0.076056668
TNFRSF13C	-0.040632157
KIR3DL3	0.166226335
ALPK2	-0.019266831
ARHGAP33	-0.01819214
EVI5L	0.016906497
TRMT61A	-0.091869282
RASGRP4	-0.027584274
DIS3L	-0.458455699
ARL11	-0.294992
FANCD2OS	-0.062738647
CKM	-0.01098477
IQCD	0.038664648
DHRS1	-0.041442671
WDFY2	0.030469512
RAB3C	0.030907102
NXNL1	0.071925989
CKMT1B	-0.302777274
CTHRC1	-0.099980651
CCDC151	-0.302277853
ZNF653	-0.087380101
RNF166	-0.020239555
ADCYAP1	-0.057271868
CKMT2	-0.051481204
RMI2	-0.043492999
OSR2	0.05333207
BATF2	0.120649908
SLC22A12	0.104062407
DNTTIP1	-0.057204612
DIRC1	-0.236880975
ERCC8	0.065330569
FOXP4	-0.051719448
ZNF526	-0.211650714
FMO9P	-0.053281761
LRRC3B	-0.050514916
KLHDC3	0.013088397
WDR92	-0.247752981
NUS1	-0.531301202
FAM210B	-0.050159103
PHACTR3	0.10312418
CYYR1	-0.001160147
TGM7	0.024397579
TM4SF19	0.071625507
ZMYND19	0.160883841
COX20	-0.021195194
ABHD15	-0.101923928
TLCD1	-0.120496138
GINM1	0.01103994
MOGAT1	-0.09012448
ACSM1	0.093466034
CKS1B	-0.19751444
C8orf34	0.011458382
PANX3	0.11015467
RBP7	0.037781543
LYPD1	0.004947909
IL22RA2	-0.038047882
CKS2	-0.049740227
TM4SF18	-0.005252814
GRIN3A	-0.147078029
GRIN3B	-0.176067234
TOP1MT	0.037197282
OLIG1	-0.013024085
CLNK	0.020098935
FAM129A	-0.028650536
MAS1L	-0.159880786
MRGPRD	0.093446709
APOA5	-0.079243867
MRGPRE	-0.168236547
MRGPRF	0.050010253
RPL39L	-0.265712359
HSPA12B	0.0197727
SNAP47	-0.034462926
LEAP2	0.009640129
SLC18B1	0.035213769
LRG1	0.025130606
MED12L	0.046231408
WDR17	-0.044860248
ART5	-0.126773555
ACAP3	-0.023281651
ARAP2	-0.064719243
ARAP1	0.012655663
AGAP2	-0.046042609
AGAP1	0.053045121
AGAP3	0.008909875
ADCYAP1R1	-0.250759534
CATSPER1	0.018243754
THEM4	-0.013441689
DACH2	0.029908859
SCGB3A2	-0.029671617
SH2D1B	-0.062638906
WFIKKN1	-0.231543752
RAB3IP	-0.177886673
SSX2IP	0.044165583
MRGPRX2	0.020409474
MRGPRX3	-0.160808036
MRGPRX4	-0.130467228
HRASLS5	0.011385748
FTSJ3	-0.838848425
SLC16A10	0.022879526
GALNT15	0.168432698
IP6K3	0.053609651
DEFB118	-0.058988972
CIB3	-0.10523936
TAGAP	-0.042063314
AP2M1	-0.755657687
AP1S1	-0.021312113
AP2S1	-0.323250993
TMC1	-0.031359656
TMC2	0.012066357
RLN3	-0.145318352
TWIST2	-0.136603397
PARD3B	-0.207448376
RFFL	0.056878346
AP3S1	0.020584584
ZNF354B	0.146624462
CLC	0.001000816
TRIM6	0.020839046
CLCA1	0.07716888
ADD1	0.014480764
CLCN1	0.036938985
CLCN2	-0.116314521
CLCN3	-0.109541573
CLCN4	-0.102193004
CLCN5	-0.05754552
LINC00161	0.050589517
UBE2J2	-0.063647519
PCAT4	-0.050495962
BORCS5	-0.062372217
ANTXR2	0.012633885
MUCL1	-0.366278721
GPR62	-0.062338394
EXOSC6	-0.095392495
C10orf71	0.106148673
CHCHD1	-0.08299784
CFAP70	0.112622968
CLCN6	-0.004933858
CLCN7	-0.098517658
BTBD16	-0.071931616
PSTK	0.013975402
CLCNKA	0.015464602
ZNF488	0.051905286
PIK3AP1	0.02891484
CLCNKB	-0.037229723
MORN4	0.139994395
ZFYVE27	-0.135160908
MMP21	0.097621538
COMTD1	-0.051243096
FRA10AC1	-0.004387309
ANKRD22	-0.122804147
SFXN2	0.058984969
PDZD8	0.078412305
ADD2	-0.026945755
AGAP4	0.046531676
BORCS7	0.144066183
CLU	-0.157614188
LYZL2	-0.0132627
CLIC1	-0.120275947
CLIC2	0.062215621
AGAP11	-0.018886066
GSTO2	0.020278874
SFR1	-0.040620119
CALHM3	-0.052571089
CTAGE7P	0.10485244
CLRN3	-0.092969406
CLK1	-0.023824427
SFXN4	-0.121993323
CPXM2	0.015012595
CLK2	-0.013873984
OR51A7	-0.42987785
OR51S1	-0.049739229
OR51F2	0.024722645
OR52R1	0.101389461
CLK2P1	0.041783478
C11orf74	0.182266489
OR52M1	0.105063497
OR52K2	0.083940641
CLK3	0.03432026
SERPINA3	-0.148760344
ADD3	-0.086854189
TPP1	-0.04765965
OR5P2	-0.06392653
OR5P3	-0.088924246
LARGE2	-0.104914605
CLN3	0.016695147
SLC36A4	-0.067214356
FAT3	0.002289999
CYP2R1	0.022057471
CLN5	0.192662
PIH1D2	0.052063822
NXPE1	-0.0484025
NXPE2	0.096317365
JAML	0.005123643
DNAJC24	0.006019174
ARL14EP	-0.036044495
CLNS1A	-0.501084464
OR2D3	0.074135063
OR2D2	-0.027348426
OR52W1	-0.049852256
OR56A4	0.045437469
OR56A1	0.096831613
CLPS	-0.019753046
DEPDC4	-0.027460406
LRRK2	-0.125075785
CLPTM1	-0.085779657
CCDC38	0.014167226
TMEM52B	0.01239621
FAM186A	0.010792104
C12orf45	-0.291822354
CLTA	-0.060384408
CLTB	-0.027998786
SDR9C7	-0.097721956
LRIG3	-0.030785912
TMEM132D	0.048108974
SLC15A4	-0.111096942
RHEBL1	-0.076969517
C12orf54	0.070176757
ZNF641	0.052379282
TPH2	0.171061351
CLTC	-1.015157592
SP7	0.00350925
GTSF1	0.063369706
KRT74	-0.079736286
NEDD1	-0.837208146
IKBIP	0.107042934
CMA1	0.049001231
HIST4H4	0.356643485
ERP27	-0.113854091
FGD4	0.044176209
AEBP2	-0.057814041
ASCL4	-0.008015445
BTBD11	-0.019664486
SPIC	0.05147752
ALKBH2	0.061179651
FOXN4	-0.049573461
SPPL3	-0.055421584
TEX29	-0.150837455
CSNK1A1L	-0.026198062
RXFP2	-0.109979254
SPACA7	-0.018007385
TDRD9	-0.018558726
AK7	-0.023724239
C14orf28	0.038099403
TRAPPC6B	0.130882668
C14orf79	-0.055516339
PLD4	-0.045291618
ADSSL1	-0.081616807
RNASE11	-0.138370144
RNASE8	0.064525902
MRPL52	-0.496138353
OR4K14	-0.041452512
OR4L1	-0.213242092
OR11H6	-0.156344626
LRR1	-0.053117758
KLHDC1	-0.045693411
FRMD6	-0.078853589
SOCS4	-0.053340398
NAA30	-0.121838318
NOXRED1	-0.42847498
JDP2	-0.160816699
ISCA2	-0.196604564
ACOT4	0.098139957
PLIN2	-0.046025635
CCR1	0.001732413
TTC8	-0.040530043
SLC24A4	0.029662136
SLC25A29	-0.156256391
DEGS2	-0.237484894
LEO1	-0.140761349
CCR3	0.005371617
SENP8	-0.058068135
MTFMT	-0.032196935
SLC51B	0.070810604
CCR4	-0.094531334
LRRC28	-0.142459235
CCR5	-0.017026483
CCR6	-0.082064077
CCR7	-0.039573948
HYKK	0.002725985
CCR8	-0.050235612
FSD2	-0.076055084
PLA2G4E	0.195707917
C16orf46	-0.050708144
ACKR2	-0.04232511
NTAN1	0.167001368
FOPNL	-0.051562932
DNAAF1	-0.340949481
DCUN1D3	-0.005293723
NRN1L	0.116378313
CMTM3	-0.1370188
C16orf78	-0.000534734
ADH1A	0.03617944
CMKLR1	-0.072112668
SPATA33	-0.055417093
NOXO1	0.03404308
CCDC78	-0.124303059
LTB4R	-0.13361194
ANKRD26P1	0.00543009
ZG16B	0.087277468
PRSS30P	-0.093142751
PAQR4	0.007040432
ZC3H18	-0.742791357
GPR139	-0.013842337
CDYL2	-0.072822723
ABCC2	-0.025645524
ANKS3	0.121953596
12-Sep	-0.033889858
ZNF720	0.106586439
TMEM219	-0.049753875
EARS2	-0.224645344
TMEM170A	0.065678785
HSF5	-0.042778213
OR4D2	-0.454160506
MSI2	-0.007898965
SLC38A10	-0.055718059
CANT1	-0.024463102
USH1G	0.065603353
CD300LB	-0.307905842
KIF19	-0.023931637
CYB5D1	0.080041826
OVCA2	-0.053893476
KRBA2	0.074204123
C17orf64	0.03734287
SPATA32	-0.549921471
HEXIM2	-0.312955962
LSM12	-0.071550826
CNTD1	-0.094459431
WFIKKN2	-0.272503541
FLJ40194	0.017846633
B4GALNT2	-0.005314121
SPACA3	0.008139079
SGK494	-0.102676327
SEZ6	0.000193329
ANKRD13B	0.063228276
CYB5D2	-0.11858739
ZFP3	0.063713927
GGT6	-0.006432963
EFCAB13	0.150140438
MRPL10	-0.240585139
WDR81	-0.021424628
ADH1B	-0.125259593
TBC1D16	0.001877597
AFMID	0.042663049
GJD3	-0.014789405
KRT222	0.111072549
KRT40	0.070285837
LRRC75A-AS1	-0.070764221
SLC5A10	0.101147135
FAM210A	0.112227835
LOXHD1	-0.050147277
INO80C	-0.037417929
TTC39C	0.028722212
CNGB1	-0.567533922
ZNF816	0.06072152
CNGA1	-0.050535229
ZNF543	0.05244175
CEACAM20	0.149675683
RAVER1	0.018092591
OR7D4	-0.064199392
COX6B2	0.002196665
CALR3	-0.053571473
ACER1	0.000498617
MBD3L2	2.25E-05
ADH1C	0.101148946
CNGA2	0.101328853
OSCAR	-0.171322505
ZNF813	0.072668889
ZNF441	0.011609707
ZNF491	0.010519353
ZNF440	0.034317068
SWSAP1	0.009321063
CNGA3	-0.129569995
IZUMO2	-0.068418958
CPT1C	-0.208670182
ALDH16A1	-0.044949441
NTN5	-0.125516954
CNGA4	0.085645182
NLRP13	0.035081286
NLRP8	0.115538183
NLRP5	0.015037369
ZNF787	0.090921662
ZNF573	0.016900515
WDR88	0.056702854
TMIGD2	0.167151992
EID2B	0.03824316
TNFAIP8L1	-0.087709863
ZNF57	-0.016097476
IRGQ	-0.03812465
PLK3	0.010736852
MOB3A	-0.092647825
MFSD12	0.115276492
GIPC3	0.061043473
NDUFA11	-0.254081894
MISP	0.072212736
LRRC25	-0.148430295
OR1I1	-0.075289631
ZNF792	0.040938553
HSPB6	0.110703576
CNN1	-0.018842615
CYP4F22	-0.13170996
RINL	0.098785642
FBXO27	0.073746767
CNN2	-0.214126468
PLK5	-0.027544971
LINC00661	-0.021536756
ANKLE1	0.028953504
CNN3	0.018152976
GABPB2	0.161452709
TCHHL1	0.091877871
RPTN	0.11449766
TDRD10	-0.051724917
SHE	0.018763502
KDF1	0.06967562
CNP	-0.080551985
CCSAP	0.08421866
LRRC38	-0.121805817
PUSL1	-0.202489311
B3GALT6	-0.066793793
CNR1	-0.06856527
WDR63	0.012313712
AXDND1	0.036812073
MAB21L3	-0.065001202
CNR2	-0.059756956
ADH4	-0.288931882
CNTF	-0.040138011
ATXN7L2	-0.006004412
LYPLAL1	0.100626742
OR2M5	-0.111043839
OR2M3	0.143652503
OR2T12	-0.006195649
OR14C36	0.053192077
OR2T10	-0.001635319
OR2T4	-0.203949446
OR2T11	-0.575653435
CNTFR	0.069684549
ATP6V1G3	-0.022211272
CNTN1	-0.149393601
ASB17	0.112141087
TYW3	0.014365114
LRRIQ3	0.122160905
MYOM3	0.054285419
DMBX1	-0.098929219
ZNF684	0.055500572
TCEANC2	0.063781539
PODN	-0.25216598
LRRC39	-0.221367386
GJB4	-0.00088225
HMGB4	-0.007278287
RNF19B	0.083313806
OR2B11	0.003303617
ZNF648	-0.049238133
TEDDM1	0.038320022
C1orf122	0.068532348
COL1A1	0.02837005
OSCP1	0.004288105
KLHDC7A	0.065292822
VWA5B1	-0.272283504
UBXN10	0.202177747
C1orf87	0.017869697
COL1A2	0.06093957
ARL8A	0.016555205
SYT2	-0.022809997
UHMK1	0.110371663
ADH5	-0.112906008
COL2A1	-0.070667192
WDR64	0.033201648
C1orf131	-0.312998601
LIX1L	0.101210567
COL3A1	-0.015601605
HSD3BP4	0.013334701
EDARADD	-0.20386277
COL4A1	-0.021248083
KLF17	-0.033863574
TSACC	0.126499709
IQGAP3	-0.117177701
NAXE	-0.009288771
ARHGEF19	0.096712972
HIST3H2BB	-0.043188919
DRAM2	-0.151608887
C1orf162	-0.136137209
OR10X1	-0.040131835
OR10Z1	0.120524962
OR6K6	0.07516586
COL4A2	-0.001580461
BHLHE23	0.037369702
NKAIN4	-0.11332767
VSTM2L	-0.015076293
WFDC12	-0.076126038
COL4A3	-0.119048063
OCSTAMP	-0.148177493
TSHZ2	0.114200226
COL4A4	0.022207248
C20orf85	0.044894301
TBC1D20	0.002861796
SIRPD	-0.027151409
PROKR2	0.028987468
COL4A5	-0.027722964
SLX4IP	0.049667506
COL4A6	0.067795745
CSTL1	-0.18628295
CST9L	0.065044473
CST9	0.067999596
DUSP15	-0.072431306
BPIFB6	0.031615768
BPIFA3	-0.226245943
CHMP4B	0.122879608
PIGU	-0.079361842
HMGB3P1	-0.006228507
COL5A1	0.062491888
TANGO2	0.024827156
COL5A2	-0.011038716
ZNF280A	0.119862992
EMID1	-0.107344134
COL6A1	-0.061032412
COL6A2	0.021802299
PPP1R21	0.032771677
COL6A3	-0.164038551
TMEM150A	-0.019071247
COL7A1	0.003929035
NUP35	0.090446559
XIRP2	-0.048324165
TYW5	-0.218629499
COL8A1	-0.25731795
NMS	-0.051738235
LYG1	-0.091494578
DIS3L2	-0.128270615
COL8A2	-0.008943888
CMPK2	0.115230468
MBOAT2	-0.041916792
CNTNAP5	0.022908118
TAF8	-0.256499763
COL9A1	-0.055047607
TMEM18	-0.075584648
COL9A2	0.035233939
FBLN7	-0.006827214
